"PropertyNamespacePrefix","PropertyName","QualifiedProperty","IsElement","IsAbstract","Keywords","ExampleContent","UsageInfo","Definition","TypeNamespacePrefix","TypeName","QualifiedType","SubstitutionGroupPropertyNamespacePrefix","SubstitutionGroupPropertyName","SubstitutionGroupQualifiedProperty"
"im","PhoneAssistIndicator","im:PhoneAssistIndicator",1,0,,,,"A flag indicating whether the officer assisted the alien in using a phone.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","PhoneAttemptsQuantity","im:PhoneAttemptsQuantity",1,0,,,,"A number indicating the number of attempts made by telephone to contact the party responsible for the juvenile alien.","nc","QuantityType","nc:QuantityType",,,
"im","PhoneUseRightsIndicator","im:PhoneUseRightsIndicator",1,0,,,,"A flag indicating whether the alien was made aware of his/her right to use a telephone.","niem-xsd","boolean","niem-xsd:boolean",,,
"cbrn","PhotonData","cbrn:PhotonData",1,0,"","","","Data providing the photon properties of a radiographic device.","cbrn","PhotonDataType","cbrn:PhotonDataType",,,
"cbrn","PhotonEnergyValue","cbrn:PhotonEnergyValue",1,0,"","","","Mean energy of photons in MeV.","niem-xsd","decimal","niem-xsd:decimal",,,
"cbrn","PhotonSourceCode","cbrn:PhotonSourceCode",1,0,"","","","Description of the photon source for a radiographic device.","cbrncl","PhotonSourceCodeType","cbrncl:PhotonSourceCodeType",,,
"cbrn","PhotopeakContinuumValue","cbrn:PhotopeakContinuumValue",1,0,"","","","The sum total of background counts in the continuum beneath the photopeak. The PhotopeakContinuumValue should reflect the sum total counts beneath the photopeak that span an area equal to three FWHM units centered about the photopeak centroid.","niem-xsd","nonNegativeInteger","niem-xsd:nonNegativeInteger",,,
"cbrn","PhotopeakData","cbrn:PhotopeakData",1,0,"","","","Photopeak data resulting from analysis of a gamma ray spectrum.","cbrn","PhotopeakDataType","cbrn:PhotopeakDataType",,,
"cbrn","PhotopeakEnergyValue","cbrn:PhotopeakEnergyValue",1,0,"","","","Energy value of the photopeak.","niem-xsd","decimal","niem-xsd:decimal",,,
"cbrn","PhotopeakIntensityValue","cbrn:PhotopeakIntensityValue",1,0,"","","","The gamma ray intensity of the nuclide-specific photopeak (a.k.a. the branching ratio or emission probability) as a fractional value.","niem-xsd","decimal","niem-xsd:decimal",,,
"cbrn","PhotopeakLibraryName","cbrn:PhotopeakLibraryName",1,0,"","","","Name of a Photopeak library.","nc","TextType","nc:TextType",,,
"cbrn","PhotopeakNetAreaValue","cbrn:PhotopeakNetAreaValue",1,0,"","","","Net photopeak counts with the uncertainty (i.e.,  one sigma net error associated with the PhotopeakNetAreaValue).","cbrn","DoubleUncType","cbrn:DoubleUncType",,,
"cbrn","PhotopeakNuclide","cbrn:PhotopeakNuclide",1,0,"","","","Identifies the nuclide associated with the photopeak energy.","cbrn","PhotopeakNuclideType","cbrn:PhotopeakNuclideType",,,
"cbrn","PhotopeakResolutionValue","cbrn:PhotopeakResolutionValue",1,0,"","","","A photopeak FWHM resolution value.","niem-xsd","decimal","niem-xsd:decimal",,,
"cbrn","PhotopeakSigmaValue","cbrn:PhotopeakSigmaValue",1,0,"","","","A photopeak significance value measured in sigma units.","niem-xsd","decimal","niem-xsd:decimal",,,
"scr","PhotoRequestIndicator","scr:PhotoRequestIndicator",1,0,"","","","A boolean indicator with a value of True sent with any query requesting that a photo image be returned with the results of the query.","niem-xsd","boolean","niem-xsd:boolean",,,
"scr","PhysicalEncounterAgentAssociation","scr:PhysicalEncounterAgentAssociation",1,0,,,,"An association between a AGENT and a PERSON ENCOUNTER","scr","PhysicalEncounterAgentAssociationType","scr:PhysicalEncounterAgentAssociationType",,,
"nc","PhysicalFeature","nc:PhysicalFeature",1,0,,,,"A prominent or easily identifiable aspect of something or someone.","nc","PhysicalFeatureType","nc:PhysicalFeatureType",,,
"nc","PhysicalFeatureCategory","nc:PhysicalFeatureCategory",1,1,,"skull (for a physical feature that is a tattoo)",,"A specific kind of physical feature.",,,,,,
"ansi-nist","PhysicalFeatureCategoryCode","ansi-nist:PhysicalFeatureCategoryCode",1,0,,,,"Indicates the source of the image as being a scar, a mark, or a tattoo.","ansi-nist","SMDCodeType","ansi-nist:SMDCodeType",,,
"intel","PhysicalFeatureCategoryCode","intel:PhysicalFeatureCategoryCode",1,0,"","mark, scar, tattoo, or other.","","A visible, atypical distinguishing trait, property or quality of a person.","nc","TextType","nc:TextType","nc","PhysicalFeatureCategory","nc:PhysicalFeatureCategory"
"nc","PhysicalFeatureCategoryCode","nc:PhysicalFeatureCategoryCode",1,0,,,,"A specific kind of physical feature.","fbi","SMTCodeType","fbi:SMTCodeType","nc","PhysicalFeatureCategory","nc:PhysicalFeatureCategory"
"nc","PhysicalFeatureCategoryText","nc:PhysicalFeatureCategoryText",1,0,,,,"A specific kind of physical feature.","nc","TextType","nc:TextType","nc","PhysicalFeatureCategory","nc:PhysicalFeatureCategory"
"ansi-nist","PhysicalFeatureClassCode","ansi-nist:PhysicalFeatureClassCode",1,0,,,,"Indicates the human tattoo class of an SMT, OTHER if not tattoo.","ansi-nist","PCCCodeType","ansi-nist:PCCCodeType",,,
"ansi-nist","PhysicalFeatureColorDetail","ansi-nist:PhysicalFeatureColorDetail",1,0,,,,"","ansi-nist","PhysicalFeatureColorDetailType","ansi-nist:PhysicalFeatureColorDetailType",,,
"ansi-nist","PhysicalFeatureDescriptionDetail","ansi-nist:PhysicalFeatureDescriptionDetail",1,0,,,,"A complete description of scars, marks, or tattoos visible in a transmitted image","ansi-nist","PhysicalFeatureDescriptionType","ansi-nist:PhysicalFeatureDescriptionType",,,
"ansi-nist","PhysicalFeatureDescriptionText","ansi-nist:PhysicalFeatureDescriptionText",1,0,,,,"Additional free text qualifiers describing the contents of the image.","nc","TextType","nc:TextType",,,
"nc","PhysicalFeatureDescriptionText","nc:PhysicalFeatureDescriptionText",1,0,,,,"A description of a physical feature.","nc","TextType","nc:TextType",,,
"nc","PhysicalFeatureGeneralCategoryText","nc:PhysicalFeatureGeneralCategoryText",1,0,,"scar, mark, tattoo, missing limb",,"A general kind of physical feature.","nc","TextType","nc:TextType",,,
"ansi-nist","PhysicalFeatureHeightMeasure","ansi-nist:PhysicalFeatureHeightMeasure",1,0,,,,"The feature&apos;s height in whole centimeters","niem-xsd","nonNegativeInteger","niem-xsd:nonNegativeInteger",,,
"ansi-nist","PhysicalFeatureImage","ansi-nist:PhysicalFeatureImage",1,0,,,,"","ansi-nist","PhysicalFeatureImageType","ansi-nist:PhysicalFeatureImageType","ansi-nist","RecordImage","ansi-nist:RecordImage"
"nc","PhysicalFeatureImage","nc:PhysicalFeatureImage",1,0,,,,"A digital image of a physical feature.","nc","ImageType","nc:ImageType",,,
"nc","PhysicalFeatureLocationText","nc:PhysicalFeatureLocationText",1,0,,,,"A location of a physical feature.","nc","TextType","nc:TextType",,,
"ansi-nist","PhysicalFeatureNCICCode","ansi-nist:PhysicalFeatureNCICCode",1,0,,,,"NCIC code for a particular scar, mark, or tattoo.","fbi","SMTCodeType","fbi:SMTCodeType",,,
"ansi-nist","PhysicalFeaturePrimaryColorCode","ansi-nist:PhysicalFeaturePrimaryColorCode",1,0,,,,"Primary Color of  a tattoo in an image.","ansi-nist","COLCodeType","ansi-nist:COLCodeType",,,
"ansi-nist","PhysicalFeatureSecondaryColorCode","ansi-nist:PhysicalFeatureSecondaryColorCode",1,0,,,,"Secondary Color of  a tattoo in an image.","ansi-nist","COLCodeType","ansi-nist:COLCodeType",,,
"ansi-nist","PhysicalFeatureSize","ansi-nist:PhysicalFeatureSize",1,0,,,,"The dimensions of the scar, mark, or tattoo.","ansi-nist","PhysicalFeatureSizeType","ansi-nist:PhysicalFeatureSizeType",,,
"ansi-nist","PhysicalFeatureSubClassCode","ansi-nist:PhysicalFeatureSubClassCode",1,0,,,,"Indicates the human tattoo subclass of an SMT, MISC if not tattoo.","ansi-nist","PSCCodeType","ansi-nist:PSCCodeType",,,
"ansi-nist","PhysicalFeatureWidthMeasure","ansi-nist:PhysicalFeatureWidthMeasure",1,0,,,,"The feature&apos;s width in whole centimeters","niem-xsd","nonNegativeInteger","niem-xsd:nonNegativeInteger",,,
"scr","PhysicalMarkingCategoryCode","scr:PhysicalMarkingCategoryCode",1,0,,,,"A classification of the kind of PERSON PHYSICAL MARKING.","scr","PhysicalMarkingCategoryCodeType","scr:PhysicalMarkingCategoryCodeType",,,
"j","PhysiologicalDisorderIndicator","j:PhysiologicalDisorderIndicator",1,0,"","","","True if a Person has been diagnosed with a Physiological Disorder","niem-xsd","boolean","niem-xsd:boolean",,,
"im","PL9484AmendedIndicator","im:PL9484AmendedIndicator",1,0,,,,"True if the Exchange Visitor (EV) is participating as an alien Physician (Category code of 6), which would result in the EV being flagged as subject to the two-year residence requirement; false otherwise.  ","niem-xsd","boolean","niem-xsd:boolean",,,
"fs","Placement","fs:Placement",1,0,"","","","Describes the placement history of the child","fs","PlacementType","fs:PlacementType",,,
"fs","PlacementCategoryRestrictivenessText","fs:PlacementCategoryRestrictivenessText",1,0,"","","","A text field to indicate how the placement type is the least restrictive placement necessary.","nc","TextType","nc:TextType",,,
"fs","PlacementCategoryText","fs:PlacementCategoryText",1,0,"","","","Describes the type of placement the child is entering.","nc","TextType","nc:TextType",,,
"fs","PlacementChangeReasonText","fs:PlacementChangeReasonText",1,0,"","","","Text describing what the reason was for the placement change, e.g.  reunification, level of care lowered.","nc","TextType","nc:TextType",,,
"fs","PlacementFacility","fs:PlacementFacility",1,0,"","","","The facility where a juvenile is directed to reside.","nc","FacilityType","nc:FacilityType",,,
"fs","PlacementOtherLocation","fs:PlacementOtherLocation",1,0,"","","","The location -- other than a foster home, kin's residence, orphanage, or other facility -- where the juvenile is directed to reside.","nc","LocationType","nc:LocationType",,,
"fs","PlacementPerson","fs:PlacementPerson",1,0,"","","","The person with whom a juvenile is directed to reside.","nc","PersonType","nc:PersonType",,,
"fs","PlacementSupervisor","fs:PlacementSupervisor",1,0,"","","","The entity who is responsible for supervising the juvenile's placement (e.g., social services department, probation department, etc.).","nc","OrganizationType","nc:OrganizationType",,,
"fs","PlacementText","fs:PlacementText",1,0,"","","","Where the child was placed,  e.g. Parents, foster case, respite care.","nc","TextType","nc:TextType",,,
"j","Plea","j:Plea",1,0,"","","This could be Guilty, Not Guilty, for adult, Admit, Deny for juvenile.","Details about an answer which a defendant in an action at law makes to the State's charges.","j","PleaType","j:PleaType",,,
"j","PleaCategoryCode","j:PleaCategoryCode",1,0,"","","","A kind of plea.","ut_offender","PleaCategoryCodeType","ut_offender:PleaCategoryCodeType",,,
"j","PleaDescriptionText","j:PleaDescriptionText",1,0,,,,"A description of a plea.","nc","TextType","nc:TextType",,,
"j","PleaGuiltyIndicator","j:PleaGuiltyIndicator",1,0,,,,"True if a person admits guilt in relation to a charge; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","PleaNegotiatedIndicator","j:PleaNegotiatedIndicator",1,0,,,,"True if a plea is negotiated with the prosecution; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","PleaNoContestIndicator","j:PleaNoContestIndicator",1,0,,,,"True if a person is willing to accept the consequences of a charge without admitting guilt or innocence; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","PleaRecommendationText","j:PleaRecommendationText",1,0,,,,"A recommended plea agreement for violent, most serious, or armed offenses.","nc","TextType","nc:TextType",,,
"geo","Point","geo:Point",1,0,"","","","A 2D or 3D geometric point.  A gml:Point is defined by a single coordinate tuple. The direct position of a point is specified by the gml:pos element which is of type gml:DirectPositionType.","geo","PointType","geo:PointType",,,
"gml","Point","gml:Point",1,0,"","","","A gml:Point is defined by a single coordinate tuple. The direct position of a point is specified by the gml:pos element which is of type gml:DirectPositionType.",,,,,,
"nc","pointValueMargin","nc:pointValueMargin",0,0,,,,"A margin of error of a measurement point value.","xsd","decimal","xsd:decimal",,,
"cbrn","PointXY","cbrn:PointXY",1,0,"","","","A single two dimensional - i.e., (X,Y) - data point.","cbrn","PointXYType","cbrn:PointXYType",,,
"geo","Polygon","geo:Polygon",1,0,"","","","A polygon; a geometric surface defined by a single surface patch whose boundary is coplanar. A gml:Polygon is a special surface that is defined by a single surface patch (see D.3.6). The boundary of this patch is coplanar and the polygon uses planar interpolation in its interior.","geo","PolygonType","geo:PolygonType",,,
"gml","Polygon","gml:Polygon",1,0,"","","","A gml:Polygon is a special surface that is defined by a single surface patch (see D.3.6). The boundary of this patch is coplanar and the polygon uses planar interpolation in its interior.",,,,,,
"m","Port","m:Port",1,0,"","","","A facility capable of receiving vessels and transferring cargo.","m","PortType","m:PortType",,,
"m","PortAnchorageCapabilityText","m:PortAnchorageCapabilityText",1,0,"","","","A description of the anchorage capabilities of a port.","nc","TextType","nc:TextType",,,
"m","PortBENumberText","m:PortBENumberText",1,0,"","","","A BE (Basic Encyclopedia) number for a port.","nc","TextType","nc:TextType",,,
"m","PortCargoAssociation","m:PortCargoAssociation",1,0,"","","","An association between a port and cargo.","m","PortCargoAssociationType","m:PortCargoAssociationType",,,
"m","PortCargoAssociationDescriptionText","m:PortCargoAssociationDescriptionText",1,0,"","","","A description of the association between a port and cargo.","nc","TextType","nc:TextType",,,
"m","PortCargoCapability","m:PortCargoCapability",1,1,"","","","A data concept for cargo capabilities of a port.",,,,,,
