"PropertyNamespacePrefix","PropertyName","QualifiedProperty","IsElement","IsAbstract","Keywords","ExampleContent","UsageInfo","Definition","TypeNamespacePrefix","TypeName","QualifiedType","SubstitutionGroupPropertyNamespacePrefix","SubstitutionGroupPropertyName","SubstitutionGroupQualifiedProperty"
"im","ProgramAbbreviationCode","im:ProgramAbbreviationCode",1,0,"","AC=Academic, AP=Au Pair, CC=Camp Counselor, GO=Government, RE=Research, SWT=Summer Work/Travel, TCH=Teacher, TN=Teen/Secondary, TR=Training","","An exchange visitor program.","nc","TextType","nc:TextType",,,
"nc","ProgramAction","nc:ProgramAction",1,0,,,,"A project or service of a program.","nc","ActivityType","nc:ActivityType",,,
"im","ProgramActivityCommentText","im:ProgramActivityCommentText",1,0,,,,"A field detailing the activities associated with a PROGRAM.","nc","TextType","nc:TextType",,,
"nc","ProgramAdministrator","nc:ProgramAdministrator",1,0,,,,"An entity that runs a program.","nc","EntityType","nc:EntityType",,,
"im","ProgramAugmentation","im:ProgramAugmentation",1,0,"","","","Additional information about a program.","im","ProgramAugmentationType","im:ProgramAugmentationType",,,
"im","ProgramBeginDate","im:ProgramBeginDate",1,0,,,,"The date on which the alien students program begins.","nc","DateType","nc:DateType",,,
"nc","ProgramCapacityText","nc:ProgramCapacityText",1,0,,,,"A maximum number of people that can be enrolled in a program at a time.","niem-xsd","integer","niem-xsd:integer",,,
"im","ProgramClassification","im:ProgramClassification",1,0,"","AC=Academic, AP=AuPair, CC=Camp Counselor, GO=Government, RE=Research, SWT=Summer Work/Travel, TCH=Teacher, TN=Teen/Secondary and TR= Training","","The classification of EXCHANGE VISITOR PROGRAMs offered by a sponsor.","im","ExchangeVisitorProgramClassificationType","im:ExchangeVisitorProgramClassificationType",,,
"im","ProgramCode","im:ProgramCode",1,0,"","AC=Academic, AP=AuPair, CC=Camp Counselor, GO=Government, RE=Research, SWT=Summer Work/Travel, TCH=Teacher, TN=Teen/Secondary and TR= Train","","A kind of EXCHANGE VISITORs program offered by a sponsor.","nc","TextType","nc:TextType",,,
"im","ProgramCompletionCommentText","im:ProgramCompletionCommentText",1,0,,,,"A comment on the completion of the program.","nc","TextType","nc:TextType",,,
"nc","ProgramCondition","nc:ProgramCondition",1,0,,,,"A condition that must be met in order for a person to remain in a program.","nc","ConditionType","nc:ConditionType",,,
"im","ProgramDescriptionText","im:ProgramDescriptionText",1,0,,,,"A field indicating the description of the associated PROGRAM CODE.","nc","TextType","nc:TextType",,,
"im","ProgramDesignatedDurationNumeric","im:ProgramDesignatedDurationNumeric",1,0,,,,"A number indicating the duration of a PROGRAM.","nc","NumericType","nc:NumericType",,,
"im","ProgramEffectiveCompletionDate","im:ProgramEffectiveCompletionDate",1,0,,,,"The date on which the Exchange Visitor is expected to complete the requirements of his/her program.","nc","DateType","nc:DateType",,,
"im","ProgramEndDate","im:ProgramEndDate",1,0,,,,"The date on which the Exchange Visitor is expected to complete his/her program.","nc","DateType","nc:DateType",,,
"im","ProgramEnrolled","im:ProgramEnrolled",1,0,,,,"An organized set of sponsored activities or events enrolled by EXCHANGE VISITORs.","im","ExchangeVisitorProgramType","im:ExchangeVisitorProgramType",,,
"im","ProgramExpireDate","im:ProgramExpireDate",1,0,,,,"The date on which the EXCHANGE VISITOR PROGRAM would terminate.","nc","DateType","nc:DateType",,,
"im","ProgramExtensionRequest","im:ProgramExtensionRequest",1,0,,,,"A record of the alien student request for an extension to participating in the program.","im","AlienStudentProgramExtensionRequestType","im:AlienStudentProgramExtensionRequestType",,,
"nc","ProgramFacility","nc:ProgramFacility",1,0,,,,"A place where a program is located.","nc","FacilityType","nc:FacilityType",,,
"im","ProgramIdentification","im:ProgramIdentification",1,0,,,,"An identification of an EXCHANGE VISITOR  PROGRAM.","nc","IdentificationType","nc:IdentificationType",,,
"im","ProgramName","im:ProgramName",1,0,,,,"A field denoting the name of an EXCHANGE VISITOR PROGRAM.","nc","TextType","nc:TextType",,,
"im","ProgramOriginalStartDate","im:ProgramOriginalStartDate",1,0,,,,"The date on which the PROGRAM originally started.","nc","DateType","nc:DateType",,,
"im","ProgramParticipationBegunIndicator","im:ProgramParticipationBegunIndicator",1,0,,,,"True if the person has begun participation in his/her program; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"nc","ProgramPerson","nc:ProgramPerson",1,0,,,,"A person who attends a program.","nc","PersonType","nc:PersonType",,,
"nc","ProgramPubliclyRunIndicator","nc:ProgramPubliclyRunIndicator",1,0,,,,"True if a program is run in the public sector; false if the program is run privately.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","ProgramPurposeText","im:ProgramPurposeText",1,0,,,,"A field detailing the purpose of the PROGRAM.","nc","TextType","nc:TextType",,,
"nc","ProgramPurposeText","nc:ProgramPurposeText",1,0,,,,"A purpose or reason for a program.","nc","TextType","nc:TextType",,,
"nc","ProgramReferral","nc:ProgramReferral",1,0,,,,"A recommendation or mandate for a person to attend a program.","nc","ReferralType","nc:ReferralType",,,
"nc","ProgramRelease","nc:ProgramRelease",1,0,,,"This could describe program completion, removal, quitting.","A manner by which a person left a program.","nc","ReleaseType","nc:ReleaseType",,,
"nc","ProgramResidentialIndicator","nc:ProgramResidentialIndicator",1,0,,,,"True if a person resides at a program facility; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","ProgramStartDate","im:ProgramStartDate",1,0,,,,"The date in which the program begins.","nc","DateType","nc:DateType",,,
"im","ProgramStatusChangeDate","im:ProgramStatusChangeDate",1,0,,,,"The most recent date on which the PROGRAM status changed.","nc","DateType","nc:DateType",,,
"nc","ProgramSupervisedIndicator","nc:ProgramSupervisedIndicator",1,0,,,,"True if a person will be officially supervised through the duration of a program; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","ProgramSupervisionArrangementText","im:ProgramSupervisionArrangementText",1,0,,,,"A field detailing supervision arrangements conducted by the PROGRAM.","nc","TextType","nc:TextType",,,
"nc","ProgramSupervisor","nc:ProgramSupervisor",1,0,,,,"An entity that oversees and manages a program.","nc","EntityType","nc:EntityType",,,
"im","ProgramTerminationDate","im:ProgramTerminationDate",1,0,,,,"The date on which program participation will terminate.","nc","DateType","nc:DateType",,,
"im","ProgramTerminationText","im:ProgramTerminationText",1,0,,,,"A field indicating free text about the program termination.","nc","TextType","nc:TextType",,,
"nc","Progress","nc:Progress",1,0,,,,"A set of changes or advancements which bring someone closer to completing something.","nc","ProgressType","nc:ProgressType",,,
"nc","ProgressComplianceIndicator","nc:ProgressComplianceIndicator",1,0,,,,"True if a reported progress is acceptable according to the terms set; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"nc","ProgressComplianceText","nc:ProgressComplianceText",1,0,,,,"A description of the compliance or non-compliance of a person with an activity.","nc","TextType","nc:TextType",,,
"nc","ProgressPaymentAmountText","nc:ProgressPaymentAmountText",1,0,,,,"An amount of money paid towards completion of a requirement.","nc","TextType","nc:TextType",,,
"nc","ProgressTimeQuantityText","nc:ProgressTimeQuantityText",1,0,,,,"A quantity of time spent towards completion of a requirement.","nc","TextType","nc:TextType",,,
"im","ProjectedReleaseDate","im:ProjectedReleaseDate",1,0,,,,"The date on which the alien is predicted to be released.","nc","DateType","nc:DateType",,,
"scr","ProjectedReleaseDate","scr:ProjectedReleaseDate",1,0,,,,"The date on which the DETENTION is predicted to be over","nc","DateType","nc:DateType",,,
"nc","ProperNameText","nc:ProperNameText",1,0,,,,"A word or phrase by which a person or thing is known, referred, or addressed.","nc","ProperNameTextType","nc:ProperNameTextType",,,
"nc","Property","nc:Property",1,0,,,,"A tangible or intangible item that can be owned or used.","nc","PropertyType","nc:PropertyType",,,
"j","PropertyAugmentation","j:PropertyAugmentation",1,0,"","","","Additional information about a property item.","j","PropertyAugmentationType","j:PropertyAugmentationType",,,
"j","PropertyCategoryNCICTYPACode","j:PropertyCategoryNCICTYPACode",1,0,"","","","A kind of property.","fbi","TYPACodeType","fbi:TYPACodeType","nc","ItemCategory","nc:ItemCategory"
"j","PropertyCategoryNCICTYPCode","j:PropertyCategoryNCICTYPCode",1,0,"","","","A kind of property.","fbi","TYPCodeType","fbi:TYPCodeType","nc","ItemCategory","nc:ItemCategory"
"j","PropertyCategoryNIBRSCode","j:PropertyCategoryNIBRSCode",1,0,"","","","A kind of property.","fbi","ArresteeWeaponCodeType","fbi:ArresteeWeaponCodeType","nc","ItemCategory","nc:ItemCategory"
"j","PropertyCategoryNIBRSPropertyCategoryCode","j:PropertyCategoryNIBRSPropertyCategoryCode",1,0,"","","","A kind of property.","fbi","PropertyCategoryCodeType","fbi:PropertyCategoryCodeType","nc","ItemCategory","nc:ItemCategory"
"nc","PropertyCurrentLocationAssociation","nc:PropertyCurrentLocationAssociation",1,0,,,,"An association between a property and its current location.","nc","ItemLocationAssociationType","nc:ItemLocationAssociationType",,,
"nc","PropertyCurrentResaleValue","nc:PropertyCurrentResaleValue",1,0,,,,"An amount of money for which an item could currently be sold.","nc","ItemValueType","nc:ItemValueType",,,
"j","PropertyDetailCode","j:PropertyDetailCode",1,0,"","","","A feature or characteristic of a property item.","fbi","TYPACodeType","fbi:TYPACodeType","j","PropertyDetailValue","j:PropertyDetailValue"
"j","PropertyDetailDescription","j:PropertyDetailDescription",1,0,,,,"A description of a feature or characteristic of a property item.","nc","TextType","nc:TextType",,,
"j","PropertyDetailText","j:PropertyDetailText",1,0,,,,"A feature or characteristic of a property item.","nc","TextType","nc:TextType","j","PropertyDetailValue","j:PropertyDetailValue"
"j","PropertyDetailValue","j:PropertyDetailValue",1,1,,,,"A feature or characteristic of a property item.",,,,,,
"j","PropertyDispositionAugmentation","j:PropertyDispositionAugmentation",1,0,"","","","Additional information about a disposition of a property item.","j","PropertyDispositionAugmentationType","j:PropertyDispositionAugmentationType",,,
"j","PropertyDispositionCode","j:PropertyDispositionCode",1,0,"","towed, released, seized, unrecoverable, missing, stolen","","An indication of what happened to a property item.","fbi","PropertyLossCodeType","fbi:PropertyLossCodeType",,,
"nc","PropertyDispositionLocationAssociation","nc:PropertyDispositionLocationAssociation",1,0,,,,"An association between a property and disposition location.","nc","ItemLocationAssociationType","nc:ItemLocationAssociationType",,,
"j","PropertyFederalIdentification","j:PropertyFederalIdentification",1,0,,,,"A federal identifying number assigned to a property item.","nc","IdentificationType","nc:IdentificationType",,,
"nc","PropertyHolding","nc:PropertyHolding",1,0,,,,"A temporary possession of an item for official purposes.","nc","ItemHoldingType","nc:ItemHoldingType",,,
"j","PropertyMissingValue","j:PropertyMissingValue",1,0,,,,"A monetary value or worth of a property item that is lost, stolen, being held, or is otherwise missing.","nc","ItemValueType","nc:ItemValueType",,,
"j","PropertyNCICIdentification","j:PropertyNCICIdentification",1,0,,,,"A unique identifier assigned to a property item by the FBI National Crime Information Center.","nc","IdentificationType","nc:IdentificationType",,,
"nc","PropertyRecoveredValue","nc:PropertyRecoveredValue",1,0,,,,"An amount of money a previously missing item is worth after having been found.","nc","ItemValueType","nc:ItemValueType",,,
"nc","PropertyRegistrationAssociation","nc:PropertyRegistrationAssociation",1,0,,,,"An association between a property and its registration information.","nc","ItemRegistrationAssociationType","nc:ItemRegistrationAssociationType",,,
"nc","PropertySeizedLocation","nc:PropertySeizedLocation",1,0,,,,"A location where an item was removed from the possession of the owner for official purposes.","nc","LocationType","nc:LocationType",,,
"nc","PropertySeizer","nc:PropertySeizer",1,0,,,,"An entity which removes an item from the possession of the owner for official purposes.","nc","EntityType","nc:EntityType",,,
"j","PropertySeizure","j:PropertySeizure",1,0,,,,"Details about a removal of property from the possession of a person or organization and placed in custody of the justice system.","j","PropertySeizureType","j:PropertySeizureType",,,
"j","PropertySeizureDisposition","j:PropertySeizureDisposition",1,0,,,,"Details about how a property item was processed or handled after being seized.","nc","DispositionType","nc:DispositionType",,,
"j","PropertySeizureMethodText","j:PropertySeizureMethodText",1,0,,,,"A method by which a property item was removed from a person&apos;s possession and taken into custody.","nc","TextType","nc:TextType",,,
"j","PropertySeizureOwningPerson","j:PropertySeizureOwningPerson",1,0,,,,"A person who owns a property item that was seized.","nc","PersonType","nc:PersonType",,,
"j","PropertySeizurePossessingPerson","j:PropertySeizurePossessingPerson",1,0,,,,"A person who had possession of a property item when it was seized.","nc","PersonType","nc:PersonType",,,
"j","PropertySeizureProperty","j:PropertySeizureProperty",1,0,,,,"A property item that was seized.","nc","PropertyType","nc:PropertyType",,,
"j","PropertySeizurePropertyHoldingOrganization","j:PropertySeizurePropertyHoldingOrganization",1,0,,,,"An organization that holds or stores a property item that has been seized.","nc","OrganizationType","nc:OrganizationType",,,
"j","PropertySeizureReleaseConditionText","j:PropertySeizureReleaseConditionText",1,0,,,,"A condition that, if met, will allow a seized property item to be released back to its owner.","nc","TextType","nc:TextType",,,
"j","PropertySeizureSeizingEnforcementOfficial","j:PropertySeizureSeizingEnforcementOfficial",1,0,,,,"A peace official that seized a property item.","j","EnforcementOfficialType","j:EnforcementOfficialType",,,
"j","PropertySeizureWarrant","j:PropertySeizureWarrant",1,0,,,,"A warrant that was required to remove property from a person&apos;s possession.","j","WarrantType","j:WarrantType",,,
"j","PropertySightedIndicator","j:PropertySightedIndicator",1,0,,,,"True if a piece of property has been sighted; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"nc","PropertyStyleText","nc:PropertyStyleText",1,0,,,,"A style of a property item.","nc","TextType","nc:TextType","nc","ItemStyle","nc:ItemStyle"
"j","PropertyTotalDamageValue","j:PropertyTotalDamageValue",1,0,,,,"A monetary value or worth of damage that occurred to a property item.","nc","ItemValueType","nc:ItemValueType",,,
"j","ProsecutionCharge","j:ProsecutionCharge",1,0,"","","May be different from or the same as the original arrest charge.","A charge filed by a prosecuting attorney.","j","ChargeType","j:ChargeType",,,
