"PropertyNamespacePrefix","PropertyName","QualifiedProperty","IsElement","IsAbstract","Keywords","ExampleContent","UsageInfo","Definition","TypeNamespacePrefix","TypeName","QualifiedType","SubstitutionGroupPropertyNamespacePrefix","SubstitutionGroupPropertyName","SubstitutionGroupQualifiedProperty"
"c","TitleLienIndicator","c:TitleLienIndicator",1,0,,,,"True if a lien exists on the titled property or vehicle.  A value of true indicates the property item can be used as a payment to the owners debtors.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","TitleOfCertifyingOfficerText","im:TitleOfCertifyingOfficerText",1,0,,,,"The title of the officer responsible for certification of the PROGRAM","u","TextType","u:TextType",,,
"c","TitleParCategoryrson","c:TitleParCategoryrson",1,0,,,,"An entity to whom a title is issued.","c","PersonType","c:PersonType","c","TitleParty","c:TitleParty"
"c","TitleParty","c:TitleParty",1,1,,,,"An entity to whom a title is issued.",,,,,,
"c","TitlePartyOrganization","c:TitlePartyOrganization",1,0,,,,"An entity to whom a title is issued.","c","OrganizationType","c:OrganizationType","c","TitleParty","c:TitleParty"
"c","TitleProperty","c:TitleProperty",1,0,,,,"A property item such as a vehicle for which a title is issued.","c","PropertyType","c:PropertyType",,,
"c","TitleReplacesTitle","c:TitleReplacesTitle",1,0,,,,"A title issued as a replacement to another title.","c","PropertyTitleType","c:PropertyTitleType",,,
"c","TitleStatus","c:TitleStatus",1,0,,,,"Information about the status of a property title.","c","TitleStatusType","c:TitleStatusType",,,
"c","TitleStatusCode","c:TitleStatusCode",1,0,,,,"A code identifying a most recent known status recorded for a title.","ansi_d20","TitleStatusCodeType","ansi_d20:TitleStatusCodeType",,,
"u","toleranceNumeric","u:toleranceNumeric",0,0,,,,"An allowable range for error on a point estimate.","xsd","decimal","xsd:decimal",,,
"scr","TopCoordinate","scr:TopCoordinate",1,0,,,,"Defines the upper left corner of the bounding box.","niem-xsd","nonNegativeInteger","niem-xsd:nonNegativeInteger",,,
"scr","TopIsQuantity","scr:TopIsQuantity",1,0,,,,"The number of pixels in the top coordinate of the fingerprint.","niem-xsd","nonNegativeInteger","niem-xsd:nonNegativeInteger",,,
"im","TotalAgencyFundingSupportAmount","im:TotalAgencyFundingSupportAmount",1,0,,,,"A ten-digit number indicating the total funding amount provided by a US Government agency to the Exchange Visitor (EV), in order to support his/her participation within a designated EV Program.","u","AmountType","u:AmountType",,,
"im","TotalHomeGovernmentFundingSupportAmount","im:TotalHomeGovernmentFundingSupportAmount",1,0,,,,"A ten-digit number indicating the funding amount provided by the Exchange Visitors (EV) home government to the Exchange Visitor, in order to support his/her participation within a designated EV Program.","u","AmountType","u:AmountType",,,
"im","TotalInternationalOrganizationFundingSupportAmount","im:TotalInternationalOrganizationFundingSupportAmount",1,0,,,,"A ten-digit number indicating the funding amount provided by an International Organization to the Exchange Visitor (EV), in order to support his/her participation within a designated EV Program.","u","AmountType","u:AmountType",,,
"im","TotalOtherOrganizationFundingSupportAmount","im:TotalOtherOrganizationFundingSupportAmount",1,0,,,,"A ten-digit number indicating the funding amount provided by other organizations to the Exchange Visitor (EV), in order to support his/her participation within a designated EV Program.","u","AmountType","u:AmountType",,,
"im","TotalPersonalFundAmount","im:TotalPersonalFundAmount",1,0,,,,"A ten-digit number indicating the Exchange Visitors (EV) personal funds, if any, being used for his/her 
support for attending a designated EV Program.","u","AmountType","u:AmountType",,,
"im","TotalSponsorFundingSupportAmount","im:TotalSponsorFundingSupportAmount",1,0,,,,"A ten-digit number indicating the funding amount provided by the Program Sponsor to the Exchange Visitor (EV), in order to support his/her participation within a designated EV Program.","u","AmountType","u:AmountType",,,
"c","TowingCompany","c:TowingCompany",1,0,,,,"A company that tows vehicles. Sometimes referred to as wreckers.","c","OrganizationType","c:OrganizationType",,,
"j","TrafficwayDescriptionCode","j:TrafficwayDescriptionCode",1,0,,,,"Indication of whether or not the trafficway for this vehicle is divided and whether it serves one-way or two-way traffic. (A divided trafficway is one on which roadways for travel in opposite directions are physically separated by a median.)","mmucc_2","TrafficwayDescriptionCodeType","mmucc_2:TrafficwayDescriptionCodeType",,,
"intel","Train","intel:Train",1,0,,,,"A series of connected railroad cars pulled or pushed by one or more locomotives.","intel","TrainType","intel:TrainType",,,
"scr","TransactionControlNumberID","scr:TransactionControlNumberID",1,0,,,,"The Transaction Control Number provided by the FBI. This field indicates that the transaction is a resubmission (e.g. Transaction Control Reference).","u","IDType","u:IDType",,,
"im","Transfer","im:Transfer",1,0,,,,"The transfer of an alien student from one school to another.","im","TransferType","im:TransferType",,,
"im","TransferCompletedIndicator","im:TransferCompletedIndicator",1,0,,,,"True if the transfer of an alien student has been completed; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","TransferCompletionDate","im:TransferCompletionDate",1,0,,,,"The date on which the transfer of the alien student was completed.","u","DateType","u:DateType",,,
"im","TransferEffectiveDate","im:TransferEffectiveDate",1,0,,,,"The date on which the transfer of the alien student is intended to become effective.","u","DateType","u:DateType",,,
"im","TransferRequestStatus","im:TransferRequestStatus",1,0,,,,"A field describing the status of the Transfer Request submitted by the alien student.","im","TransferRequestStatusType","im:TransferRequestStatusType",,,
"im","TransferRequestStatusCodeText","im:TransferRequestStatusCodeText",1,0,,,,"A text string indicating the status of the Transfer Request submitted by the alien student.","u","TextType","u:TextType",,,
"ip","TransitAirport","ip:TransitAirport",1,0,,,,"Transit Airport of the flight which means that the flight may land or depart at a transit airport.","ip","AirportType","ip:AirportType",,,
"it","TransitPrincipal","it:TransitPrincipal",1,0,,,,"","c","OrganizationType","c:OrganizationType",,,
"u","transliterationCode","u:transliterationCode",0,0,,,,"An encoding to transcribe from one alphabet to another. ","twpdes","ProperNameTransliterationCodeSimpleType","twpdes:ProperNameTransliterationCodeSimpleType",,,
"it","TransportContractDocument","it:TransportContractDocument",1,0,,,,"","it","DocumentType","it:DocumentType",,,
"it","TransportEquipment","it:TransportEquipment",1,0,,,,"","it","EquipmentType","it:EquipmentType",,,
"it","TransportMeans","it:TransportMeans",1,0,,,,"","it","TransportMeansType","it:TransportMeansType",,,
"scr","TransportMeans","scr:TransportMeans",1,0,,,,"","scr","TransportMeansType","scr:TransportMeansType","it","TransportMeans","it:TransportMeans"
"it","TransportMeansArrivalDateTime","it:TransportMeansArrivalDateTime",1,0,,,,"Date and time / scheduled date and time of arrival of means of transport at (for air) first airport, (land) arrival at first border post and (sea) arrival at first port, coded.","niem-xsd","dateTime","niem-xsd:dateTime",,,
"scr","TransportMeansAugmentation","scr:TransportMeansAugmentation",1,0,,,,"","scr","TransportMeansAugmentationType","scr:TransportMeansAugmentationType",,,
"it","TransportMeansBorderCrossingID","it:TransportMeansBorderCrossingID",1,0,,,,"Identifier to identify the means of transport used in crossing the border.","u","IDType","u:IDType",,,
"it","TransportMeansBorderCrossingName","it:TransportMeansBorderCrossingName",1,0,,,,"Name to identify the means of transport used in crossing the border. ","u","TextType","u:TextType",,,
"it","TransportMeansCallPurposeText","it:TransportMeansCallPurposeText",1,0,,,,"Code specifying the purpose of the conveyance call.","u","TextType","u:TextType",,,
"it","TransportMeansCargoFacility","it:TransportMeansCargoFacility",1,0,,,,"Name of the terminal, warehouse or yard where the goods are to be offloaded.","c","FacilityType","c:FacilityType",,,
"it","TransportMeansCategoryText","it:TransportMeansCategoryText",1,0,,,,"Means and mode of transport used for the carriage of the goods, coded.","u","TextType","u:TextType",,,
"it","TransportMeansConsignmentUnloadingDateTime","it:TransportMeansConsignmentUnloadingDateTime",1,0,,,,"Date and time the cargo was outturned.","niem-xsd","dateTime","niem-xsd:dateTime",,,
"it","TransportMeansContainerQuantity","it:TransportMeansContainerQuantity",1,0,,,,"Total number of freight containers or similar unit load devices.","u","QuantityType","u:QuantityType",,,
"it","TransportMeansConveyanceReferenceID","it:TransportMeansConveyanceReferenceID",1,0,,,,"To identify a journey of a means of transport, for example voyage number, flight number, trip number.","u","IDType","u:IDType",,,
"it","TransportMeansCrewQuantity","it:TransportMeansCrewQuantity",1,0,,,,"Total number of the members of the crew, including the captain/master, of a means of a transport.","u","QuantityType","u:QuantityType",,,
"it","TransportMeansDepartureDateTime","it:TransportMeansDepartureDateTime",1,0,,,,"Date and time of departure of the means of transport.","niem-xsd","dateTime","niem-xsd:dateTime",,,
"it","TransportMeansFirstArrival","it:TransportMeansFirstArrival",1,0,,,,"An arrival of means of transport at (for air) first airport, (land) arrival at first border post, or (sea) arrival at first port.","it","ArrivalType","it:ArrivalType",,,
"it","TransportMeansGrossWeightMeasure","it:TransportMeansGrossWeightMeasure",1,0,,,,"The measure of the overall size of a ship determined in accordance with the provisions of the International Convention on Tonnage Measurement of Ships, 1969.","u","WeightMeasureType","u:WeightMeasureType",,,
"it","TransportMeansID","it:TransportMeansID",1,0,,,,"Identifier to identify the means of transport.","u","IDType","u:IDType",,,
"it","TransportMeansName","it:TransportMeansName",1,0,,,,"A name to identify the means of transport used.","u","TextType","u:TextType",,,
"it","TransportMeansNetWeightMeasure","it:TransportMeansNetWeightMeasure",1,0,,,,"The measure of the useful capacity of a ship determined in accordance with the provisions of International Convention on Tonnage Measurements of Ships, 1969","u","WeightMeasureType","u:WeightMeasureType",,,
"it","TransportMeansOperator","it:TransportMeansOperator",1,0,,,,"Identification of the registered operator of means of transport.","c","OrganizationType","c:OrganizationType",,,
"it","TransportMeansOwner","it:TransportMeansOwner",1,0,,,,"Identification of the registered owner of means of transport.","c","OrganizationType","c:OrganizationType",,,
"it","TransportMeansPassengerQuantity","it:TransportMeansPassengerQuantity",1,0,,,,"Total number of the passengers on board a means of transport.","u","QuantityType","u:QuantityType",,,
"it","TransportMeansStayID","it:TransportMeansStayID",1,0,,,,"Identifier of the stay of a means of transport in a port or airport.","u","IDType","u:IDType",,,
"it","TransportMeansVesselHeightMeasure","it:TransportMeansVesselHeightMeasure",1,0,,,,"Forward/after draft level in meters.","u","LengthMeasureType","u:LengthMeasureType",,,
"it","TransportMeansVesselLengthMeasure","it:TransportMeansVesselLengthMeasure",1,0,,,,"Length of single vehicle expressed in meters.","u","LengthMeasureType","u:LengthMeasureType",,,
"scr","TransportTimeText","scr:TransportTimeText",1,0,,,,"A field indicating the time involved if interviewee was transported from place of encounter to interrogation point.","u","TextType","u:TextType",,,
"j","TravelDirectionBeforeCrashCode","j:TravelDirectionBeforeCrashCode",1,0,,,,"The direction of a motor vehicles travel on the roadway before the crash. Notice that this is not a compass direction, but a direction consistent with the designated direction of the road. For example, the direction of a state designated north-south highway must be either northbound or southbound even though a motor vehicle may have been traveling due east as a result of a short segment of the highway having an east-west orientation.","mmucc_2","TravelDirectionBeforeCrashCodeType","mmucc_2:TravelDirectionBeforeCrashCodeType",,,
"scr","TravelDocument","scr:TravelDocument",1,0,,,,"A classification of TRAVEL DOCUMENT","scr","TravelDocumentType","scr:TravelDocumentType",,,
"scr","TravelDocumentCode","scr:TravelDocumentCode",1,0,,,,"A code the identifies the DOCUMENT TYPE (e.g. Passport, Visa)","scr","TravelDocumentCategoryCodeType","scr:TravelDocumentCategoryCodeType",,,
"im","TravelDocumentReceivedDate","im:TravelDocumentReceivedDate",1,0,,,,"The date on which the aliens travel documents were received.","u","DateType","u:DateType",,,
"scr","TravelDocumentReceivedDate","scr:TravelDocumentReceivedDate",1,0,,,,"The date on which the aliens travel document for DEPORTATION is received.","u","DateType","u:DateType",,,
"scr","TravelDocumentRefusedDate","scr:TravelDocumentRefusedDate",1,0,,,,"The date on which the aliens travel document was refused.","u","DateType","u:DateType",,,
"scr","TravelDocumentRefusedTime","scr:TravelDocumentRefusedTime",1,0,,,,"The time when the aliens travel document was refused.","niem-xsd","time","niem-xsd:time",,,
"im","TravelDocumentRequestDate","im:TravelDocumentRequestDate",1,0,,,,"The date on which the foreign government was asked for travel documents.","u","DateType","u:DateType",,,
"scr","TravelDocumentRequestDate","scr:TravelDocumentRequestDate",1,0,,,,"The date on which the foreign government was asked for travel documents.","u","DateType","u:DateType",,,
